area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Belize",eez,Assigned Tuna RFMO catch,,1987,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Mexico",Industrial,Landings,Reported,longline,Direct human consumption,0.9422832326,1403.6731596648513
"Belize",eez,Assigned Tuna RFMO catch,,1987,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Mexico",Industrial,Landings,Reported,longline,Direct human consumption,38.1682576621,95315.33793226312
"Belize",eez,Assigned Tuna RFMO catch,,1987,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Mexico",Industrial,Landings,Reported,longline,Direct human consumption,2.8667947621,4374.502330180134
"Belize",eez,Assigned Tuna RFMO catch,,1987,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Mexico",Industrial,Landings,Reported,longline,Direct human consumption,0.0971940741,3.8422265785598495
"Belize",eez,Reconstructed domestic catch,3,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Industrial,Discards,Unreported,shrimp trawl,,4.9500117458
"Belize",eez,Reconstructed domestic catch,3,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Industrial,Landings,Reported,shrimp trawl,Direct human consumption,39.3333333333,32800.82186666664
"Belize",eez,Reconstructed domestic catch,1,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,297.3443962793,247961.201069721
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,artisanal fishing gear,Direct human consumption,0.5601279599,467.1014602402361
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,35.3895516525,29512.02660245001
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,33.5751009048,27998.921286474608
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale other nets,Direct human consumption,6.7454056748,5625.123304027401
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.7993130532,666.562501876268
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale longline,Direct human consumption,1.7758826284,1480.9426207566582
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,artisanal fishing gear,Direct human consumption,2.6118604601,2178.080585365301
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,168.6611422078,140649.76478099482
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,156.8042851314,130762.10401331897
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale other nets,Direct human consumption,31.3877194141,26174.82186365776
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,0.0659119515,54.96524188174101
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,3.7271736250,3108.161647626896
"Belize",eez,Reconstructed domestic catch,2,1988,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,8.2808892800,6905.592563660814
"Belize",eez,Reconstructed domestic catch,3,1988,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Belize",Industrial,Discards,Unreported,shrimp trawl,,19.8000469832
"Belize",eez,Reconstructed domestic catch,3,1988,"Ophidiidae","Cuskeels","Large bathydemersals (>=90 cm)","Other fishes & inverts","Belize",Industrial,Discards,Unreported,shrimp trawl,,107.2502544921
"Belize",eez,Reconstructed domestic catch,3,1988,"Gerreidae","Mojarras, silverbellies","Small benthopelagics (<30 cm)","Perch-likes","Belize",Industrial,Discards,Unreported,shrimp trawl,,220.0005220351
"Belize",eez,Reconstructed domestic catch,1,1988,"Lutjanus","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,16.9485351038,56444.33355188606
"Belize",eez,Reconstructed domestic catch,2,1988,"Lutjanus","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,2.1231787013,7070.900586577882
"Belize",eez,Reconstructed domestic catch,2,1988,"Lutjanus","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,2.3196170813,7725.106591531304
"Belize",eez,Reconstructed domestic catch,2,1988,"Lutjanus","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,10.1206170913,33705.06556185056
"Belize",eez,Reconstructed domestic catch,2,1988,"Lutjanus","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,11.0569855770,36823.48817547985
"Belize",eez,Reconstructed domestic catch,2,1988,"Sphyrna","Hammerhead sharks","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,407.3051068131,271238.76703610574
"Belize",eez,Reconstructed domestic catch,3,1988,"Cynoscion","Weakfishes","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Industrial,Discards,Unreported,shrimp trawl,,19.8000469832
"Belize",eez,Reconstructed domestic catch,1,1988,"Epinephelus guttatus","Red hind","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,7.4385689868,26505.59252060103
"Belize",eez,Reconstructed domestic catch,2,1988,"Epinephelus guttatus","Red hind","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,1.3918425925,4959.503995425052
"Belize",eez,Reconstructed domestic catch,2,1988,"Epinephelus guttatus","Red hind","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.5580629728,1988.5262587428601
"Belize",eez,Reconstructed domestic catch,2,1988,"Epinephelus guttatus","Red hind","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,6.6345361893,23640.61059454967
"Belize",eez,Reconstructed domestic catch,2,1988,"Epinephelus guttatus","Red hind","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,2.6601348520,9478.76541350535
"Belize",eez,Reconstructed domestic catch,1,1988,"Epinephelus itajara","Atlantic goliath grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,10.6256123849,21195.535935298318
"Belize",eez,Reconstructed domestic catch,2,1988,"Epinephelus itajara","Atlantic goliath grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,2.7853395944,5556.081223888685
"Belize",eez,Reconstructed domestic catch,2,1988,"Epinephelus itajara","Atlantic goliath grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,13.2769584992,26484.33245881154
"Belize",eez,Reconstructed domestic catch,1,1988,"Epinephelus striatus","Nassau grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,8.1955434903,31002.937860363312
"Belize",eez,Reconstructed domestic catch,2,1988,"Epinephelus striatus","Nassau grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.8902353718,3367.673168350852
"Belize",eez,Reconstructed domestic catch,2,1988,"Epinephelus striatus","Nassau grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.3569422295,1350.2774737769855
"Belize",eez,Reconstructed domestic catch,2,1988,"Epinephelus striatus","Nassau grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,8.5390820986,32302.51074883871
"Belize",eez,Reconstructed domestic catch,2,1988,"Epinephelus striatus","Nassau grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,1.7014468099,6436.4065401701755
"Belize",eez,Reconstructed domestic catch,1,1988,"Caranx hippos","Crevalle jack","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,114.9367500702,62053.77667915764
"Belize",eez,Reconstructed domestic catch,2,1988,"Caranx hippos","Crevalle jack","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,30.1288875615,16266.435750004812
"Belize",eez,Reconstructed domestic catch,2,1988,"Caranx hippos","Crevalle jack","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,143.6162364513,77537.68797884978
"Belize",eez,Reconstructed domestic catch,1,1988,"Euthynnus alletteratus","Little tunny ","Large pelagics (>=90 cm)","Tuna & billfishes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.7328008541,756.9217270458807
"Belize",eez,Reconstructed domestic catch,2,1988,"Euthynnus alletteratus","Little tunny ","Large pelagics (>=90 cm)","Tuna & billfishes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.1920923858,198.41529878889736
"Belize",eez,Reconstructed domestic catch,2,1988,"Euthynnus alletteratus","Little tunny ","Large pelagics (>=90 cm)","Tuna & billfishes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.9156523103,945.7919217317861
"Belize",eez,Reconstructed domestic catch,1,1988,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.6637293466,2997.4463311996888
"Belize",eez,Reconstructed domestic catch,2,1988,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.4361208611,785.7340966150126
"Belize",eez,Reconstructed domestic catch,2,1988,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.0788698748,3745.381357908111
"Belize",eez,Reconstructed domestic catch,1,1988,"Lutjanus jocu","Dog snapper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,16.9485351038,47230.194648580764
"Belize",eez,Reconstructed domestic catch,2,1988,"Lutjanus jocu","Dog snapper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,2.1231787013,5916.6259928969985
"Belize",eez,Reconstructed domestic catch,2,1988,"Lutjanus jocu","Dog snapper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,2.3196170813,6464.037486839388
"Belize",eez,Reconstructed domestic catch,2,1988,"Lutjanus jocu","Dog snapper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,10.1206170913,28202.95159771951
"Belize",eez,Reconstructed domestic catch,2,1988,"Lutjanus jocu","Dog snapper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,11.0569855770,30812.31373861285
"Belize",eez,Reconstructed domestic catch,1,1988,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,154.7140905060,415082.4334184723
"Belize",eez,Reconstructed domestic catch,2,1988,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,40.5559008253,108807.42632422366
"Belize",eez,Reconstructed domestic catch,2,1988,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,193.3189810124,518655.494158074
"Belize",eez,Reconstructed domestic catch,3,1988,"Lutjanus vivanus","Silk snapper","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Industrial,Discards,Unreported,shrimp trawl,,107.2502544921
"Belize",eez,Reconstructed domestic catch,1,1988,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,316.0495933326,1438645.7389656263
"Belize",eez,Reconstructed domestic catch,2,1988,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,82.8475022615,377118.68208921934
"Belize",eez,Reconstructed domestic catch,2,1988,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,394.9115761378,1797622.487939327
